,Синоптический индекс станции,Год по Гринвичу,Месяц по Гринвичу,День по Гринвичу,Срок по Гринвичу,Год источника (местный),Месяц источника (местный),День источника (местный),Срок источника,Номер срока в сутках по поясному декретному зимнему времени (ПДЗВ),Время местное,Номер часового пояса,Начало метеорологических суток по ПДЗВ,Горизонтальная видимость,Признак качества,Признак наличия знака «>»,Общее количество облачности,Признак качества0,Количество облачности нижнего яруса,Признак качества1,Форма облаков верхнего яруса,Признак качества2,Форма облаков среднего яруса,Признак качества3,Форма облаков вертикального развития,Признак качества4,Слоистые и слоисто-кучевые облака,Признак качества5,"Слоисто-дождевые, разорвано-дождевые облака",Признак качества6,Высота нижней границы облачности,Признак качества7,Признак способа определения высоты нижней границы облачности,Признак наличия облачности ниже уровня станции,Признак качества8,Погода между сроками,Признак качества9,Погода в срок наблюдения,Признак качества10,Направление ветра,Признак качества11,Средняя скорость ветра,Признак качества12,Признак наличия знака «>»13,Максимальная скорость ветра,Признак качества14,Признак наличия знака «>»15,Сумма осадков за период между сроками,Признак качества16,Температура поверхности почвы,Признак качества17,Минимальная температура поверхности почвы,Признак качества18,Минимальная температура поверхности почвы между сроками,Признак качества19,Максимальная температура поверхности почвы между сроками,Признак качества20,Температура поверхности почвы по максимальному термометру после встряхивания,Признак качества21,Температура воздуха по сухому термометру,Признак качества22,Температура воздуха по смоченному термометру,Признак качества23,Признак наличия льда на батисте,Температура воздуха по спирту минимального термометра,Признак качества24,Минимальная температура воздуха между сроками,Признак качества25,Максимальная температура воздуха между сроками,Признак качества26,Температура воздуха по максимальному термометру после встряхивания,Признак качества27,Парциальное давление водяного пара,Признак качества28,Указатель точности измерения элемента,Относительная влажность воздуха,Признак качества29,Дефицит насыщения водяного пара,Признак качества30,Указатель точности измерения элемента31,Температура точки росы,Признак качества32,Атмосферное давление на уровне станции,Признак качества33,Атмосферное давление на уровне моря,Признак качества34,Характеристика барической тенденции,Признак качества35,Величина барической тенденции,Признак качества36
10009,23074,1969,6,4,18,1969,6,5,21,2,1,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,1.0,0,0.0,0,300.0,0,0.0,,7,5.0,0,51.0,0,360.0,0,4.0,0,0.0,,7,0.0,,7,3.0,0,,7,,7,,7,,7,2.6,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,3.0,0,1007.0,0,,7,2.0,0,0.4,0
10010,23074,1969,6,4,21,1969,6,5,0,3,4,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,1.0,0,0.0,0,200.0,0,0.0,,7,5.0,0,51.0,0,20.0,0,3.0,0,0.0,,7,0.0,,7,2.0,0,,7,,7,,7,,7,1.4,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,2.0,0,1007.3,0,,7,2.0,0,0.3,0
10011,23074,1969,6,5,0,1969,6,5,3,4,7,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,1.0,0,0.0,0,300.0,0,0.0,,7,5.0,0,51.0,0,360.0,0,4.0,0,0.0,,7,0.0,0.1,0,4.0,0,,7,,7,,7,,7,2.0,0,,7,0.0,,7,,7,,7,,7,,7,1,98.0,0,0.1,0,1,2.0,0,1008.5,0,,7,2.0,0,1.2,0
10012,23074,1969,6,5,3,1969,6,5,6,5,10,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,0.0,,7,5.0,0,2.0,0,340.0,0,8.0,0,0.0,,7,0.0,,7,8.0,0,,7,,7,,7,,7,2.6,0,,7,0.0,,7,,7,,7,,7,,7,1,93.0,0,0.6,0,1,2.0,0,1008.7,0,,7,2.0,0,0.2,0
10013,23074,1969,6,5,6,1969,6,5,9,6,13,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,400.0,0,0.0,,7,5.0,0,2.0,0,20.0,0,5.0,0,0.0,,7,0.0,,7,8.0,0,,7,,7,,7,,7,3.2,0,,7,0.0,,7,,7,,7,,7,,7,1,91.0,0,0.7,0,1,2.0,0,1008.9,0,,7,2.0,0,0.2,0
10014,23074,1969,6,5,9,1969,6,5,12,7,16,6,19,98.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,2.0,0,2.0,0,360.0,0,8.0,0,0.0,,7,0.0,,7,14.0,0,,7,,7,,7,,7,5.2,0,,7,0.0,,7,,7,,7,,7,,7,1,95.0,0,0.4,0,1,4.0,0,1008.9,0,,7,4.0,0,0.0,0
10015,23074,1969,6,5,12,1969,6,5,15,8,19,6,19,98.0,0,0.0,8.0,0,7.0,0,0.0,0,1.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,2.0,0,1.0,0,360.0,0,8.0,0,0.0,,7,0.0,0.0,5,8.0,0,,7,,7,,7,,7,4.0,0,,7,0.0,,7,,7,,7,,7,,7,1,95.0,0,0.4,0,1,3.0,0,1009.4,0,,7,2.0,0,0.5,0
10016,23074,1969,6,5,15,1969,6,6,18,1,22,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,700.0,0,0.0,,7,2.0,0,2.0,0,360.0,0,5.0,0,0.0,,7,0.0,,7,4.0,0,,7,,7,,7,,7,2.7,0,,7,0.0,,7,,7,,7,,7,,7,1,91.0,0,0.6,0,1,2.0,0,1009.3,0,,7,8.0,0,0.1,0
10017,23074,1969,6,5,18,1969,6,6,21,2,1,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,600.0,0,0.0,,7,2.0,0,2.0,0,340.0,0,5.0,0,0.0,,7,0.0,,7,2.0,0,,7,,7,,7,,7,1.4,0,,7,0.0,,7,,7,,7,,7,,7,1,89.0,0,0.8,0,1,0.0,0,1008.6,0,,7,7.0,0,0.7,0
10018,23074,1969,6,5,21,1969,6,6,0,3,4,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,2.0,0,2.0,0,290.0,0,5.0,0,0.0,,7,0.0,,7,1.0,0,,7,,7,,7,,7,0.2,0,,7,0.0,,7,,7,,7,,7,,7,1,96.0,0,0.2,0,1,0.0,0,1008.1,0,,7,7.0,0,0.5,0
10019,23074,1969,6,6,0,1969,6,6,3,4,7,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,400.0,0,0.0,,7,2.0,0,2.0,0,340.0,0,4.0,0,0.0,,7,0.0,0.0,5,2.0,0,,7,,7,,7,,7,-0.3,0,,7,0.0,,7,,7,,7,,7,,7,1,90.0,0,0.6,0,1,-2.0,0,1007.8,0,,7,7.0,0,0.3,0
10020,23074,1969,6,6,3,1969,6,6,6,5,10,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,700.0,0,0.0,,7,2.0,0,2.0,0,270.0,0,2.0,0,0.0,,7,0.0,,7,8.0,0,,7,,7,,7,,7,1.0,0,,7,0.0,,7,,7,,7,,7,,7,1,85.0,0,1.0,0,1,-1.0,0,1006.7,0,,7,7.0,0,1.1,0
10021,23074,1969,6,6,6,1969,6,6,9,6,13,6,19,30.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,400.0,0,0.0,,7,7.0,0,73.0,0,290.0,0,5.0,0,0.0,,7,0.0,,7,4.0,0,,7,,7,,7,,7,0.7,0,,7,0.0,,7,,7,,7,,7,,7,1,98.0,0,0.1,0,1,0.0,0,1007.0,0,,7,3.0,0,0.3,0
10022,23074,1969,6,6,9,1969,6,6,12,7,16,6,19,98.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,7.0,0,2.0,0,320.0,0,8.0,0,0.0,,7,0.0,,7,2.0,0,,7,,7,,7,,7,0.0,0,,7,0.0,,7,,7,,7,,7,,7,1,92.0,0,0.5,0,1,-1.0,0,1008.3,0,,7,2.0,0,1.2,0
10023,23074,1969,6,6,12,1969,6,6,15,8,19,6,19,98.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,7.0,0,2.0,0,290.0,0,10.0,0,0.0,,7,0.0,0.0,0,2.0,0,,7,,7,,7,,7,-0.4,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,0.0,0,1010.2,0,,7,2.0,0,2.0,0
10024,23074,1969,6,6,15,1969,6,7,18,1,22,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,7.0,0,2.0,0,320.0,0,6.0,0,0.0,,7,0.0,,7,1.0,0,,7,,7,,7,,7,-0.7,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,-1.0,0,1011.1,0,,7,2.0,0,0.9,0
10025,23074,1969,6,6,18,1969,6,7,21,2,1,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,400.0,0,1.0,,7,7.0,0,71.0,0,290.0,0,5.0,0,0.0,,7,0.0,,7,-1.0,0,,7,,7,,7,,7,-1.4,0,,7,0.0,,7,,7,,7,,7,,7,1,97.0,0,0.2,0,1,-2.0,0,1011.8,0,,7,2.0,0,0.7,0
10026,23074,1969,6,6,21,1969,6,7,0,3,4,6,19,98.0,0,0.0,10.0,0,6.0,0,8.0,0,4.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,7.0,0,71.0,0,320.0,0,5.0,0,0.0,,7,0.0,,7,-1.0,0,,7,,7,,7,,7,-1.8,0,,7,0.0,,7,,7,,7,,7,,7,1,96.0,0,0.2,0,1,-2.0,0,1011.9,0,,7,2.0,0,0.1,0
10027,23074,1969,6,7,0,1969,6,7,3,4,7,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,900.0,0,1.0,,7,7.0,0,2.0,0,320.0,0,3.0,0,0.0,,7,0.0,0.0,0,0.0,0,,7,,7,,7,,7,-2.5,0,,7,0.0,,7,,7,,7,,7,,7,1,83.0,0,0.8,0,1,-5.0,0,1012.7,0,,7,2.0,0,0.8,0
10028,23074,1969,6,7,3,1969,6,7,6,5,10,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,2.0,0,2.0,0,340.0,0,3.0,0,0.0,,7,0.0,,7,1.0,0,,7,,7,,7,,7,-2.5,0,,7,0.0,,7,,7,,7,,7,,7,1,83.0,0,0.8,0,1,-5.0,0,1012.3,0,,7,8.0,0,0.4,0
10029,23074,1969,6,7,6,1969,6,7,9,6,13,6,19,98.0,0,0.0,6.0,0,2.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1500.0,0,1.0,,7,1.0,0,3.0,0,200.0,0,2.0,0,0.0,,7,0.0,,7,15.0,0,,7,,7,,7,,7,-0.2,0,,7,0.0,,7,,7,,7,,7,,7,1,68.0,0,1.9,0,1,-5.0,0,1011.4,0,,7,7.0,0,0.9,0
10030,23074,1969,6,7,9,1969,6,7,12,7,16,6,19,98.0,0,0.0,6.0,0,1.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1000.0,0,1.0,,7,2.0,0,1.0,0,200.0,0,2.0,0,0.0,,7,0.0,,7,18.0,0,,7,,7,,7,,7,2.3,0,,7,0.0,,7,,7,,7,,7,,7,1,54.0,0,3.3,0,1,-6.0,0,1010.7,0,,7,7.0,0,0.7,0
10031,23074,1969,6,7,12,1969,6,7,15,8,19,6,19,98.0,0,0.0,9.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,3.0,0,200.0,0,2.0,0,0.0,,7,0.0,0.0,5,10.0,0,,7,,7,,7,,7,3.5,0,,7,0.0,,7,,7,,7,,7,,7,1,57.0,0,3.4,0,1,-4.0,0,1009.3,0,,7,7.0,0,1.4,0
10032,23074,1969,6,7,15,1969,6,8,18,1,22,6,19,98.0,0,0.0,6.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,1.0,0,140.0,0,1.0,0,0.0,,7,0.0,,7,6.0,0,,7,,7,,7,,7,4.0,0,,7,0.0,,7,,7,,7,,7,,7,1,53.0,0,3.8,0,1,-5.0,0,1007.7,0,,7,7.0,0,1.6,0
10033,23074,1969,6,7,18,1969,6,8,21,2,1,6,19,98.0,0,0.0,6.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,2.0,0,2.0,0,160.0,0,2.0,0,0.0,,7,0.0,,7,-1.0,0,,7,,7,,7,,7,0.6,0,,7,0.0,,7,,7,,7,,7,,7,1,73.0,0,1.8,0,1,-4.0,0,1006.5,0,,7,7.0,0,1.2,0
10034,23074,1969,6,7,21,1969,6,8,0,3,4,6,19,98.0,0,0.0,12.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,2.0,0,110.0,0,3.0,0,0.0,,7,0.0,,7,-1.0,0,,7,,7,,7,,7,-0.1,0,,7,0.0,,7,,7,,7,,7,,7,1,86.0,0,0.9,0,1,-2.0,0,1005.3,0,,7,7.0,0,1.2,0
10035,23074,1969,6,8,0,1969,6,8,3,4,7,6,19,98.0,0,0.0,3.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,1.0,0,2.0,0,110.0,0,6.0,0,0.0,,7,0.0,0.0,5,5.0,0,,7,,7,,7,,7,3.1,0,,7,0.0,,7,,7,,7,,7,,7,1,64.0,0,2.7,0,1,-3.0,0,1003.7,0,,7,7.0,0,1.6,0
10036,23074,1969,6,8,3,1969,6,8,6,5,10,6,19,98.0,0,0.0,12.0,0,0.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,3.0,0,140.0,0,10.0,0,0.0,,7,0.0,,7,10.0,0,,7,,7,,7,,7,6.2,0,,7,0.0,,7,,7,,7,,7,,7,1,52.0,0,4.6,0,1,-3.0,0,1001.7,0,,7,7.0,0,2.0,0
10037,23074,1969,6,8,6,1969,6,8,9,6,13,6,19,98.0,0,0.0,12.0,0,0.0,0,5.0,0,1.0,0,0.0,0,0.0,0,0.0,0,2500.0,0,1.0,,7,1.0,0,3.0,0,140.0,0,8.0,0,0.0,,7,0.0,,7,14.0,0,,7,,7,,7,,7,7.8,0,,7,0.0,,7,,7,,7,,7,,7,1,50.0,0,5.4,0,1,-2.0,0,999.9,0,,7,7.0,0,1.8,0
10038,23074,1969,6,8,9,1969,6,8,12,7,16,6,19,98.0,0,0.0,10.0,0,7.0,0,8.0,0,2.0,0,0.0,0,2.0,0,0.0,0,1000.0,0,1.0,,7,2.0,0,2.0,0,180.0,0,7.0,0,0.0,,7,0.0,,7,10.0,0,,7,,7,,7,,7,9.0,0,,7,0.0,,7,,7,,7,,7,,7,1,46.0,0,6.2,0,1,-2.0,0,998.3,0,,7,7.0,0,1.6,0
10039,23074,1969,6,8,12,1969,6,8,15,8,19,6,19,98.0,0,0.0,10.0,0,9.0,0,8.0,0,2.0,0,2.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,8.0,0,80.0,0,160.0,0,4.0,0,0.0,,7,0.0,0.1,0,7.0,0,,7,,7,,7,,7,6.7,0,,7,0.0,,7,,7,,7,,7,,7,1,90.0,0,1.0,0,1,5.0,0,997.3,0,,7,7.0,0,1.0,0
10040,23074,1969,6,8,15,1969,6,9,18,1,22,6,19,63.0,0,0.0,10.0,0,9.0,0,8.0,0,2.0,0,2.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,8.0,0,80.0,0,110.0,0,5.0,0,0.0,,7,0.0,,7,5.0,0,,7,,7,,7,,7,4.6,0,,7,0.0,,7,,7,,7,,7,,7,1,98.0,0,0.2,0,1,4.0,0,995.1,0,,7,7.0,0,2.2,0
10041,23074,1969,6,8,18,1969,6,9,21,2,1,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,8.0,0,61.0,0,320.0,0,3.0,0,0.0,,7,0.0,,7,3.0,0,,7,,7,,7,,7,1.6,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,2.0,0,994.3,0,,7,5.0,0,0.8,0
10042,23074,1969,6,8,21,1969,6,9,0,3,4,6,19,98.0,0,0.0,10.0,0,3.0,0,8.0,0,2.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,6.0,0,2.0,0,320.0,0,2.0,0,0.0,,7,0.0,,7,2.0,0,,7,,7,,7,,7,1.0,0,,7,0.0,,7,,7,,7,,7,,7,1,96.0,0,0.3,0,1,0.0,0,994.6,0,,7,3.0,0,0.3,0
10043,23074,1969,6,9,0,1969,6,9,3,4,7,6,19,98.0,0,0.0,10.0,0,8.0,0,8.0,0,2.0,0,0.0,0,2.0,0,3.0,0,200.0,0,1.0,,7,6.0,0,61.0,0,290.0,0,3.0,0,0.0,,7,0.0,5.3,0,4.0,0,,7,,7,,7,,7,1.0,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,1.0,0,995.5,0,,7,2.0,0,0.9,0
10044,23074,1969,6,9,3,1969,6,9,6,5,10,6,19,21.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,1.0,0,0.0,0,100.0,0,1.0,,7,6.0,0,10.0,0,320.0,0,2.0,0,0.0,,7,0.0,,7,4.0,0,,7,,7,,7,,7,0.8,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,1.0,0,996.2,0,,7,2.0,0,0.7,0
10045,23074,1969,6,9,6,1969,6,9,9,6,13,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,300.0,0,0.0,,7,3.0,0,2.0,0,290.0,0,8.0,0,0.0,,7,0.0,,7,5.0,0,,7,,7,,7,,7,0.0,0,,7,0.0,,7,,7,,7,,7,,7,1,94.0,0,0.4,0,1,-1.0,0,997.5,0,,7,2.0,0,1.3,0
10046,23074,1969,6,9,9,1969,6,9,12,7,16,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,600.0,0,0.0,,7,2.0,0,2.0,0,320.0,0,6.0,0,0.0,,7,0.0,,7,,7,,7,,7,,7,,7,-0.4,0,,7,0.0,,7,,7,,7,,7,,7,1,92.0,0,0.5,0,1,-2.0,0,999.0,0,,7,2.0,0,1.5,0
10047,23074,1969,6,9,12,1969,6,9,15,8,19,6,19,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,5,0.0,,7,,7,,7,,7,,7,0.0,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,7,0.0,,7,,7,,7,,7,,7,1,,7,,7,1,,7,,7,,7,,7,,7
10048,23074,1969,6,9,15,1969,6,10,18,1,22,6,19,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,5,0.0,,7,,7,,7,,7,,7,0.0,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,7,0.0,,7,,7,,7,,7,,7,1,,7,,7,1,,7,,7,,7,,7,,7
10049,23074,1969,6,9,18,1969,6,10,21,2,1,6,19,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,5,0.0,,7,,7,,7,,7,,7,0.0,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,7,0.0,,7,,7,,7,,7,,7,1,,7,,7,1,,7,,7,,7,,7,,7
10050,23074,1969,6,9,21,1969,6,10,0,3,4,6,19,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,5,0.0,,7,,7,,7,,7,,7,0.0,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,7,0.0,,7,,7,,7,,7,,7,1,,7,,7,1,,7,,7,,7,,7,,7
10051,23074,1969,6,10,0,1969,6,10,3,4,7,6,19,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,5,0.0,,7,,7,,7,,7,,7,0.0,,7,0.0,,7,,7,,7,,7,,7,,7,,7,,7,0.0,,7,,7,,7,,7,,7,1,,7,,7,1,,7,,7,,7,,7,,7
10052,23074,1969,6,10,3,1969,6,10,6,5,10,6,19,98.0,0,0.0,7.0,0,7.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,2.0,0,1.0,0,270.0,0,1.0,0,0.0,,7,0.0,,7,5.0,0,,7,,7,,7,,7,-1.8,0,,7,0.0,,7,,7,,7,,7,,7,1,76.0,0,1.3,0,1,-5.0,0,1002.3,0,,7,,7,,7
10053,23074,1969,6,10,6,1969,6,10,9,6,13,6,19,98.0,0,0.0,8.0,0,6.0,0,1.0,0,0.0,0,2.0,0,0.0,0,0.0,0,700.0,0,1.0,,7,8.0,0,26.0,0,290.0,0,1.0,0,0.0,,7,0.0,,7,10.0,0,,7,,7,,7,,7,-2.7,0,,7,0.0,,7,,7,,7,,7,,7,1,98.0,0,0.1,0,1,-3.0,0,1001.8,0,,7,7.0,0,0.5,0
10054,23074,1969,6,10,9,1969,6,10,12,7,16,6,19,98.0,0,0.0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,0.0,0,0.0,0,600.0,0,1.0,,7,8.0,0,2.0,0,290.0,0,4.0,0,0.0,,7,0.0,,7,8.0,0,,7,,7,,7,,7,-1.5,0,,7,0.0,,7,,7,,7,,7,,7,1,83.0,0,0.9,0,1,-4.0,0,1002.6,0,,7,3.0,0,0.8,0
10055,23074,1969,6,10,12,1969,6,10,15,8,19,6,19,98.0,0,0.0,8.0,0,4.0,0,1.0,0,0.0,0,2.0,0,0.0,0,0.0,0,900.0,0,1.0,,7,8.0,0,85.0,0,230.0,0,6.0,0,0.0,,7,0.0,0.2,0,4.0,0,,7,,7,,7,,7,-1.6,0,,7,0.0,,7,,7,,7,,7,,7,1,81.0,0,1.0,0,1,-4.0,0,1002.7,0,,7,2.0,0,0.1,0
10056,23074,1969,6,10,15,1969,6,11,18,1,22,6,19,98.0,0,0.0,9.0,0,6.0,0,1.0,0,0.0,0,2.0,0,0.0,0,0.0,0,700.0,0,1.0,,7,8.0,0,85.0,0,200.0,0,2.0,0,0.0,,7,0.0,,7,0.0,0,,7,,7,,7,,7,-2.3,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,-2.0,0,1001.9,0,,7,8.0,0,0.8,0
10057,23074,1969,6,10,18,1969,6,11,21,2,1,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,2.0,0,0.0,0,0.0,0,400.0,0,1.0,,7,8.0,0,85.0,0,200.0,0,6.0,0,0.0,,7,0.0,,7,0.0,0,,7,,7,,7,,7,-3.0,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,-3.0,0,1001.1,0,,7,7.0,0,0.8,0
10058,23074,1969,6,10,21,1969,6,11,0,3,4,6,19,98.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,2.0,0,0.0,0,0.0,0,700.0,0,1.0,,7,8.0,0,85.0,0,180.0,0,7.0,0,0.0,,7,0.0,,7,0.0,0,,7,,7,,7,,7,-2.8,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,-3.0,0,999.9,0,,7,7.0,0,1.2,0
10059,23074,1969,6,11,0,1969,6,11,3,4,7,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,2.0,0,0.0,0,0.0,0,600.0,0,0.0,,7,8.0,0,2.0,0,180.0,0,10.0,0,0.0,,7,0.0,0.8,0,-1.0,0,,7,,7,,7,,7,-2.5,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,-2.0,0,999.3,0,,7,7.0,0,0.6,0
10060,23074,1969,6,11,3,1969,6,11,6,5,10,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,1.0,0,2.0,0,0.0,0,700.0,0,0.0,,7,2.0,0,2.0,0,180.0,0,8.0,0,0.0,,7,0.0,,7,1.0,0,,7,,7,,7,,7,-1.0,0,,7,0.0,,7,,7,,7,,7,,7,1,98.0,0,0.1,0,1,-1.0,0,999.3,0,,7,4.0,0,0.0,0
10061,23074,1969,6,11,6,1969,6,11,9,6,13,6,19,10.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,2.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,8.0,0,86.0,0,200.0,0,5.0,0,0.0,,7,0.0,,7,0.0,0,,7,,7,,7,,7,-2.9,0,,7,0.0,,7,,7,,7,,7,,7,1,100.0,0,0.0,0,1,-3.0,0,999.8,0,,7,3.0,0,0.5,0
10062,23074,1969,6,11,9,1969,6,11,12,7,16,6,19,96.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,4.0,0,0.0,0,0.0,0,400.0,0,1.0,,7,8.0,0,15.0,0,230.0,0,5.0,0,0.0,,7,0.0,,7,6.0,0,,7,,7,,7,,7,-1.2,0,,7,0.0,,7,,7,,7,,7,,7,1,97.0,0,0.2,0,1,-2.0,0,1000.6,0,,7,2.0,0,0.8,0
10063,23074,1969,6,11,12,1969,6,11,15,8,19,6,19,98.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,4.0,0,0.0,0,0.0,0,400.0,0,1.0,,7,8.0,0,2.0,0,230.0,0,4.0,0,0.0,,7,0.0,1.2,0,3.0,0,,7,,7,,7,,7,-0.9,0,,7,0.0,,7,,7,,7,,7,,7,1,96.0,0,0.2,0,1,-1.0,0,1002.1,0,,7,2.0,0,1.5,0
10064,23074,1969,6,11,15,1969,6,12,18,1,22,6,19,98.0,0,0.0,8.0,0,5.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,500.0,0,1.0,,7,2.0,0,3.0,0,230.0,0,2.0,0,0.0,,7,0.0,,7,1.0,0,,7,,7,,7,,7,-1.7,0,,7,0.0,,7,,7,,7,,7,,7,1,92.0,0,0.5,0,1,-3.0,0,1002.9,0,,7,2.0,0,0.8,0
10065,23074,1969,6,11,18,1969,6,12,21,2,1,6,19,98.0,0,0.0,9.0,0,8.0,0,0.0,0,1.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,2.0,0,3.0,0,140.0,0,3.0,0,0.0,,7,0.0,,7,-1.0,0,,7,,7,,7,,7,-0.7,0,,7,0.0,,7,,7,,7,,7,,7,1,88.0,0,0.7,0,1,-2.0,0,1002.2,0,,7,8.0,0,0.7,0
10066,23074,1969,6,11,21,1969,6,12,0,3,4,6,19,98.0,0,0.0,8.0,0,5.0,0,1.0,0,1.0,0,1.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,2.0,0,2.0,0,140.0,0,4.0,0,0.0,,7,0.0,,7,-1.0,0,,7,,7,,7,,7,-0.8,0,,7,0.0,,7,,7,,7,,7,,7,1,93.0,0,0.5,0,1,-2.0,0,1001.8,0,,7,7.0,0,0.4,0
